ID,price
3814,1573937.9203722046
2740,1319092.7264086816
2793,1901389.3374263123
9962,1257514.3637164321
641,3068074.783715108
12391,2633316.531355194
2590,2274306.311457897
994,3471939.6470497213
2645,1338785.8394302155
11386,2829554.001839927
1681,1067255.1679396145
2564,1500806.6386785582
7876,1633991.7433665006
1345,1004885.9381767622
1417,1420930.079091064
615,1752639.9988070421
2700,3056382.063099677
6521,1597672.3912369083
2526,2264902.5237086047
3038,1601127.7188883952
5790,1222512.4920628828
1919,1470772.3680959733
5052,2098067.965317953
8895,2283556.8312102365
12142,3888658.2147317645
799,1594781.1905785329
12389,4108166.9245187165
1393,2809529.603193821
1373,3574535.9748579185
12110,2751043.0666339905
6469,2349965.440840329
1913,1605516.293644922
9400,1609645.9149636754
570,1196235.8412758152
1728,943922.2269319195
7188,5103975.095689239
133,2659809.5146123064
10485,6410584.755676272
3011,1851954.4891188752
277,2637939.3608726417
2296,2998282.1046083346
10784,2329073.119577192
1749,1375152.0678535833
1353,1861985.7769599077
11853,2530326.3138864697
2426,850404.0686158774
4998,2227070.7488221345
10103,8319767.535056905
2930,1482018.0092363406
92,2996345.382330575
258,937983.0421481024
2074,1752438.6163962462
417,1624400.1440712258
2592,3645375.0203725165
6207,1684889.4451605326
1173,1370246.3407398334
3596,3464751.932341027
10366,1196917.9431095256
1972,3732776.2867813627
129,1379624.5343172294
2375,1852652.9185663867
2425,1596266.0394055147
3938,1884204.4034291042
30,1251238.7586203832
1210,2105895.262095078
6950,1988327.6593972668
4565,1230500.3350394848
9377,1508265.8376576323
1813,1436535.718101662
1529,1456448.282053994
1350,2425648.5225742613
9627,3455947.3255396015
4201,3125525.3204446523
5115,1690375.9812993223
10237,1109777.4942509236
6367,3129987.1620937283
2532,1743374.6971141777
1267,2039736.6373660627
1553,1110547.429022144
8861,1193389.2022085201
11037,3079566.4381232285
2019,1055979.9175724539
983,1333382.1994894415
6254,3890348.193231419
6036,2662521.6348227384
7896,3341560.1568224207
11579,4669144.684128409
9071,2270598.5924671623
1415,2903114.4424886517
8738,2154050.3392627644
2421,964874.8058364361
3887,2329948.316547073
2603,1916079.673310296
10495,1674148.216629796
7241,3536488.004401527
1486,830018.318297087
840,2398445.0246748547
12633,2054239.72403722
3935,1596089.5508093904
1506,1835168.2021070905
51,923874.3590966343
91,1208413.6141159802
6525,2978583.175507407
2022,1346150.414602895
11218,1730877.493311906
10449,3332531.8395610927
2851,2045965.1161074177
1613,1761947.8205593023
9444,2437087.5538126756
10252,1207737.3647649144
2062,2407425.765084751
6079,2371806.816803835
7797,1980132.3337289523
739,1062143.3030515634
12617,2822481.373612109
1809,2567848.9535789196
9854,5298403.489086802
9749,2409823.7863304378
12025,3975366.6226499015
1865,890014.3035302366
1647,3025407.686871006
6023,2322404.989601002
10484,2017406.390412946
839,3433152.8137056795
1250,2878728.724202201
12366,2620059.3656971985
680,816825.6825097335
3932,2979000.459011492
2764,5042716.841789432
11247,1826330.9042445119
1469,1883342.9764116884
2899,1161840.806524016
6022,1800289.2347263193
88,2591213.537597905
2565,1234442.5494661178
3091,2188147.9797820724
11493,2378674.357577622
2102,2151924.6324831313
1296,2128895.762354717
2091,4550680.2542856475
3628,1076091.8126290648
2869,2655821.6743816324
953,3131839.9560802253
934,2175736.0985370995
2249,1025541.4101804121
8793,1395386.579888848
3503,1939826.4589006251
5399,1642235.7629457314
10727,2443621.5421517184
3345,1240258.9544150117
3402,1225560.1386796848
7074,2707904.178077127
11381,1292147.5067197974
48,1294060.6461042035
12174,3386999.9171680086
4823,1862934.843665386
8407,2474444.2372818543
1898,4360568.344032588
3382,1284175.5319799432
10289,3241306.0537933637
2692,1863947.6850757918
2014,1808738.7017018567
8442,1599742.327828226
592,2111816.6900214693
8920,2318170.1765480586
4724,2514684.9780233367
2187,2387553.947495616
4833,3243164.8467995264
612,1102279.0806304116
2465,3003849.3785143783
12325,1650223.0377279613
11278,1457057.2046425757
8705,2377451.567855193
1026,904675.654174413
7917,2906613.890974496
974,5530611.757508214
2184,1376974.4959687837
3273,1168184.0166434187
3670,1338590.4822816919
3516,1446272.7102796114
11682,1691327.692911627
12243,2171585.703846071
7650,3375349.2566696364
6091,2679667.695631467
12793,3043636.895582393
550,2925221.098363117
7754,3782390.32084911
763,1415456.4766791116
1862,2132181.310678914
2306,1987468.2395095495
11541,3564503.754216723
10529,1920515.3926324288
9305,2357167.8995776493
7135,1399268.359477576
2188,2620584.717177351
7038,3162276.8926217714
1657,1515481.2653438111
4952,1602786.0023808728
3889,2041439.486675935
2106,2017663.7491634
6859,2721003.2339032614
2293,2431078.273080063
1298,1731723.857805694
8050,869943.8682609631
10507,5413530.700858002
5172,2483188.4566481495
2241,1471328.850826217
7951,2334331.736112243
3554,1699218.4549912966
970,2260750.8442669082
3860,1730611.6954725329
8588,1015388.4331763709
1870,1066893.2351177665
7348,1809984.990400298
196,3442007.94944302
97,2145115.792340315
6568,2497343.3627474257
642,1643733.1459989636
647,1076806.3458318815
2637,1199274.387441708
2150,1195596.7587059254
928,1963404.3981169884
3658,1766997.927114322
12807,1100989.517436041
1776,2257899.0826943875
2571,2572453.8074613335
1857,3568802.078434297
5497,2344431.4366528066
2231,2400677.2774346215
661,1203776.387712121
2243,1641117.6042588183
7044,1588878.9530141393
8878,1905222.0794277936
342,2724551.351148732
4563,1253193.6060747022
3868,2295428.7961555263
722,1592067.1397679893
7869,1326846.1114792922
12770,1419258.5438498599
7153,2678279.1755889314
2575,2282893.788750029
1107,1601323.9607764573
29,4284725.144666548
2399,1529967.1834570135
6602,1479230.671826606
73,1496872.1791311975
4562,2619866.374788781
8356,2493755.5033862824
490,1837674.8978273377
960,1119833.5369722878
3896,2474337.6105861985
9620,2545084.069246593
7125,2069315.010199852
10693,2826476.6489001242
4118,2441257.0000199415
3906,1722929.423897051
501,3029060.577419228
6236,1678148.0374735338
3483,1363255.4616410504
5479,4498101.595646926
895,1473027.5659449485
2030,1923117.2735823288
172,1257219.6772350234
2958,3232294.564063412
7839,2317339.11355726
8851,1303651.2630995973
127,1545670.9287683764
2560,2056275.2737456616
4851,1894472.498589413
6203,1687088.7672041373
532,3200175.691201066
1183,1067041.2501467473
1448,1281530.2037604298
37,1651081.5169667504
2830,2044416.7363818698
10753,1746148.1841773954
9524,1506634.8359604485
6280,2490715.2565509765
402,3239321.6771710664
6876,5020474.555105816
1609,1352462.4868600466
2450,1822404.8017245252
3291,3921749.3195654717
2352,1630947.7276787385
3781,2556075.77586359
4227,916972.929782136
4213,1674794.1820762155
8840,4603068.477531817
10260,5630132.739344163
12518,1502685.9110733517
1065,1101790.2136666346
2150,4761194.0238175215
3717,881950.772930103
442,2951420.516856684
10770,1988335.5037580375
3066,1997891.5284540288
8577,2694942.01642366
663,2882512.3023638823
9176,2563327.8267331654
937,1205255.6172427174
3904,1280712.1778318386
1621,2148146.8614539984
12739,1419095.107972542
3235,1260574.7713852052
2068,4144158.4154489925
6399,2523441.065299365
3110,2944326.688574957
2018,1508041.9520973766
280,2212810.640806642
10385,1875211.545575064
1864,2759100.568620508
3761,2244689.935647108
9392,2151413.8182151495
6621,2923040.02721018
1855,2449836.6576119894
638,2727742.4525280003
2375,2053019.2930994947
9563,1761626.4568091019
4036,1432723.1942927593
3626,1902918.8287834416
3099,1590346.3031861088
1468,1041602.7494288298
11004,3873345.8796454347
1031,2016617.7441900629
1633,1174483.822004798
3541,3436410.9040906583
1937,1048282.8655304313
7248,1218252.1876841967
10846,2705246.4693200286
1034,945221.7363228649
2007,3100911.6874964717
3510,2247251.455447267
6047,3805993.3199964305
5934,2351229.258215247
8855,1437782.2247008046
109,2220077.7940938203
2261,3115245.93900918
7075,3614820.6163513362
1129,1110522.7446383252
9161,2628583.254767441
10779,2281766.915611158
1764,1970213.9959075334
2364,960000.5621405903
1297,977675.4366938634
5575,1704211.6669668476
11287,1693320.6595867283
2218,1103830.273237044
6902,2116328.4252094533
1025,1415642.982495363
3027,3191426.8420257387
1594,1210635.2085865997
4691,3835032.7396635017
303,4147750.3371084565
12095,2817870.190781567
2652,1223465.8492029223
2708,1889210.6698823236
1141,3513618.622359396
10822,2106310.6849117326
6808,2706479.1056987853
2605,1739555.0541879104
10096,3441846.9805448027
1381,786110.8872537016
8294,2767447.538674687
1889,1542958.0260477795
1212,2381998.241871196
10068,1306565.2868994253
2463,1494096.1870920553
2448,1930841.351198429
4842,2389118.2316247704
7712,1598416.1543573025
79,2842712.1410245225
6666,2142312.2656539246
6711,1789292.34516465
10570,1564542.7831727357
3320,2264116.803906612
8386,1866672.922328671
11428,3481212.2356042946
10059,2845559.964875155
8479,1605214.1871644198
9567,1675507.4789234062
8699,2310460.722724604
2722,1275595.1473052911
522,1998170.709746904
7905,2335579.2265865044
1710,1074422.8558484707
5986,2539893.6163447
7495,1223850.357229422
12565,1692600.264589954
1535,1884048.499719606
1213,3549445.237238023
3169,1717515.007449899
2223,2607883.691890585
654,1367921.60017902
6224,2774789.5714578396
1606,2819721.538354265
10028,2150646.7966242554
11557,2885277.616357605
2361,1498662.3282956793
8490,2385915.792344332
223,1890398.868778696
503,972688.5456078949
5561,3018146.1541428445
11943,1333116.8530863062
1310,2266967.4653577986
1002,2418999.6821947983
6973,1942332.8473091393
840,1280610.3361799598
256,2237900.1341739953
4188,2540370.4604871287
10081,2564039.4714216185
2242,1270070.7476428912
827,1662282.7204297348
255,892892.4404809918
520,1422283.8353974095
1243,2226288.7718810323
2969,2464735.2486937633
9181,1725575.3268969918
7858,2154525.082280109
7802,3022452.4589284365
118,1064136.7966527664
7583,3733837.7975816145
10701,4279065.576156909
12038,3039226.9037186215
136,3081641.1160541005
2905,5744156.161800059
3315,1404954.0954467054
1736,2594191.978603357
11540,2613254.4974616133
2415,1112506.2615174947
1273,3359563.207993414
209,2419998.4827858577
9745,2210487.9637878006
2754,1046165.998387981
3307,1730162.6182380433
1149,1024456.9518711229
6019,1653742.8356412763
10655,1614184.3071440049
7788,2117740.318452712
1389,1220432.3448571952
1231,1599575.0654036663
3876,1012015.1456111493
4447,5839798.727078631
3857,1120679.9195467648
203,2308813.1693715835
589,2332023.4259233433
1119,2108112.5681411987
2703,1482489.343846558
10654,1754117.7225624803
1051,1711112.1418600276
8932,2387413.984562175
702,1964786.0990533284
5295,1005996.6157778905
4871,2584085.6063512503
446,3346285.9319730005
1435,1074098.8021718448
9863,1848064.1218817395
12725,2486235.691064392
12223,1885329.8266282992
1327,1702111.6658250191
3098,2416847.677744387
7499,2854723.5489107827
12799,1892446.3235863303
10114,2253813.5256841737
4841,1518926.1461379163
5654,2086320.0784373102
12892,3227701.750265922
1984,1421161.0662191755
12763,1297440.5127310944
1098,1558419.7821732725
140,1194934.8582210578
1733,1281300.794169971
7930,933760.3578862363
7058,5918266.692580049
1345,893485.8726805917
3325,1912386.632528869
4419,2089207.5547329974
8287,3562895.5368451653
12890,4480656.948956645
4284,2171280.2021909337
1873,1313038.9208286381
1724,2006938.3784239197
2749,1747642.9927263805
7252,1199703.3552314525
9690,1797165.1814318877
3297,1110015.2374152336
1316,832884.8128633227
8515,1161216.7077979094
3875,1801428.649117279
1797,1484624.5714377095
5022,2648214.583680743
6768,2908276.010072225
1052,1656740.9187551958
6555,1865173.655048166
12783,2323230.5297196726
5357,2904161.5677834908
8455,926584.4896367731
5750,1199194.3383661197
2485,1756324.3173626459
10644,1715016.6459502322
2403,1359201.5661360691
6455,2373434.595458918
869,1640023.6686967053
10287,2242676.074289312
1176,1805451.0638841374
253,1433242.224257275
2072,1632094.935640801
7435,3320748.6729757204
2255,2257539.1373515157
976,2749404.9797724723
12808,3408837.1320846747
81,1312377.3558484626
11759,1315083.4424126183
2774,1465006.723686537
9564,3238499.4853520235
11767,1534628.1625186794
11667,3722443.148106278
2752,1707176.6309827927
2796,2555221.040346996
8134,1571936.131016997
6565,1535997.7920805702
3079,2657601.740106886
2900,1169039.6352423553
939,1541211.6654703456
5256,1515394.4267088368
3679,1646250.0785293835
2790,1645154.2925390233
4961,1947479.9794099983
1347,974524.0258422636
7113,3533685.0635789856
2698,1691378.7824881817
314,1445985.5038927158
739,1750964.5957889885
977,1577563.3486462703
5363,2115997.699813563
9890,2978697.252128816
4067,4361840.097957351
3978,1474672.5538205982
3108,3234702.2083513304
5471,1453224.2979682717
8486,2498688.0118546695
8700,2952601.8235958507
5957,3073239.205901932
898,790055.2346166448
2128,2822704.0162080103
5260,1560721.1989952698
155,5307557.6658069715
2100,1103768.99308644
1649,2937510.7544272235
3406,2581768.2260143002
1510,1702894.9248838443
5722,1752028.6783527485
3785,2197304.919291271
12458,1409732.0322755326
988,3131801.827702815
1704,971892.8387395155
631,4297867.436022845
689,991449.5214224082
11499,1926683.9621283803
9810,2506252.2225237987
2733,2735024.0248079025
8210,1407017.4629456531
10742,2379885.9245872875
1572,1641513.1994193029
4198,6666765.346159725
1696,2980320.856371578
12662,2325990.141835488
11201,1061695.1687544673
163,1429916.9297399994
9225,1891916.2412303672
2352,2905554.4944417374
847,1891155.9780157595
9662,3427184.843302534
244,1053865.488440904
536,1085371.311771401
422,1199887.5650231924
2839,2361087.1178979925
2491,1884204.472274478
2261,1492756.4479836223
9914,2323849.02960427
8856,1965893.0962904138
197,3290756.3015628993
2536,1023881.6885655506
9175,1076621.396265542
930,1203268.2986677215
472,1447188.504689662
4435,3115790.299271832
5614,2629016.3911503847
10211,3161928.226326518
647,2213231.4418224297
9040,2699230.9336988227
1971,1776262.7737792346
8394,2429791.5581889893
2711,1003490.3862034028
244,1579909.6925589405
2658,1248171.7172576266
2249,1356857.9312592703
10266,3024308.679053012
2898,1602361.811118362
3820,3648506.7044700915
10515,1314071.6435567641
1343,1815638.9009371882
1174,1175078.1222335922
2451,2186070.9165761624
2477,1902175.183264123
2770,2426510.172091385
3026,4042683.4982111226
7374,1894680.0896044334
6333,3477899.4465029715
3523,3528444.6056831502
2305,2801869.2701011435
2327,2485009.2705977573
112,2502263.2470240644
10649,2917038.1349673714
10685,2887947.7181984126
1327,1816487.3091741777
9013,3165859.967952869
2257,1763165.1072365884
298,1600345.3078181439
1573,2234828.651658618
345,1282273.8311303102
4708,3385011.0317835915
9169,2067857.4968676402
1673,1544656.708883255
479,2299572.3188855527
9150,2892632.4112980817
8230,1081192.1631715319
9271,3053020.863511394
655,1447400.4902668255
2428,1255119.6074131576
178,3398558.061543352
6114,4978527.834687601
8721,2447127.4754085564
2424,2356978.3790695155
10690,1128221.777387732
2655,1067626.984821571
1403,2429960.741772408
3741,1204949.2857283496
3782,2784139.001204343
6751,2227450.7968373834
8488,3659034.3843136234
4798,2466738.030368276
867,1279927.8489039035
6684,2484278.6158942366
3705,869177.9885158325
2263,2271857.043113972
1885,2491238.505067012
11727,1549001.0826966825
2754,1056716.271065218
11535,8377904.421634243
4684,3227696.8635336896
12297,3761254.5359467836
9472,2984699.825892312
3247,1936264.1364940982
6084,1065017.8859285363
4000,2201340.873983932
9199,1759231.2903855087
8137,4060282.420546402
7242,2575362.8538124496
836,1379164.2269373445
3353,1926195.2444124438
11458,1999098.0006321413
245,1307592.9508692815
1835,2799803.3728187275
94,1670341.0027025563
11782,1141562.4533687516
1942,1268013.7880603098
7776,5906508.221821439
1818,1232526.4613742526
1761,3059905.6387468236
6712,1158935.7152211387
608,1457014.6452112268
1378,873067.1479935261
1269,2133415.7313761557
443,1818866.8154501212
10961,2515787.8616860993
8476,2800026.87799643
1105,1021820.3629855616
7151,2850756.076784051
1189,1242968.67228604
2628,1460057.162598193
2506,1588239.39341691
1807,1453231.1559592932
2187,1317710.5653389492
1956,1898399.427197359
1839,1201436.0958150157
2356,2217051.3290333883
4144,1741758.1892443101
138,823340.3517781233
6787,1618933.2184153975
6956,1311361.2256479617
2700,1616860.0792096066
2438,1332739.2889545488
1881,1414582.027982455
2350,1509667.0381688483
7230,2956967.9211411406
2687,3047663.1083913185
7940,2803846.4694063826
888,1559393.0667891817
47,2292146.3267245493
9946,1084859.1021088867
9653,2362407.2875886043
6632,1685052.4595255435
546,3598992.5411562035
2257,4297384.951669884
11818,1687782.2569175283
10803,1658581.463766312
8030,2682571.1187382382
1708,2307326.086643102
454,4744416.134364233
137,3089600.114515775
3288,1630342.160916626
2250,2397248.664420941
121,2392470.7287422125
2185,1625863.7126582707
2621,1246176.4246204202
8734,1524665.6948479891
2220,1778599.7908782985
679,1098123.336058167
5566,2085398.9764970182
286,1319772.7077821742
6181,1937164.268041325
4809,1568951.3171639987
8203,2006206.3326636744
737,922143.7131515228
2559,2086145.5581323637
8220,1307403.7410231063
9966,1749045.508226813
10406,2389252.8164711096
11293,2974848.63815203
10997,2255147.927008404
2281,1590093.3734258786
2320,1430731.3645994423
3333,2526192.3620418473
2105,1520274.1756092547
468,3351031.1572985477
2538,3641890.503488559
3243,5585047.282879984
12154,1621181.2085544418
2400,2474735.133182633
9930,2804725.3710285616
4199,1160705.6297404591
1406,1273471.770255989
2387,1699984.9910626418
2802,1295437.1806156517
11837,4108825.808034065
1445,1979277.8514736705
1191,2330012.3271872113
2398,1039049.8645331718
420,1869949.3008903079
11892,3757290.285309561
2520,1849228.7789984022
3698,1524831.461337032
3740,2518130.037457027
8628,2974155.19455643
1282,2295519.546667823
6708,2393430.6245415397
11123,3399475.196521822
2188,1291949.6269582424
421,1191804.8038024437
8290,2817482.5653819763
701,979930.2101139721
1472,1251336.2167492826
12014,2275257.6830077856
5532,2298927.0347601785
8595,2147236.6114056585
1007,930197.9169443583
2199,1330044.9396636582
7884,2021333.7726519462
3016,1440229.8480029788
1652,1380452.5685347638
10038,1428511.3601802972
8529,3840268.886380505
5665,4110986.1288430286
1482,1705272.2450378244
804,1460941.9257498642
2089,1930613.688926511
4003,1948951.948972713
2570,2553081.2798910695
735,1219266.1813754577
9674,4097335.642376224
12862,4721711.398134212
7123,1111161.110567759
5091,2864663.3981006523
594,1516073.1266566212
1410,3181441.7683537817
6190,1876788.5033420946
6574,1731341.0734021538
2843,1031149.23660026
2933,9238555.779306557
10339,2594208.6603199104
159,1607824.940412609
3459,4374709.518276668
4015,2591392.4607887818
797,1002750.7628067556
448,1291156.8909448453
9177,1410847.5378743005
892,1216173.6660721116
2397,1362532.4985722152
486,1480840.876945224
3686,1038162.5522148206
9760,3191280.323347793
3676,1347557.8495560866
12308,1979393.2004451172
3029,2170172.383105404
1827,4726892.425283075
2762,1657965.727553721
926,1173015.808060789
1276,4192761.259714248
179,1388550.6669145178
3396,1130520.1911777484
12047,957160.2895993916
9881,4166888.759794081
104,2915319.1416713847
11364,1351089.1846464367
5227,2605700.531497338
10670,2229661.8668902656
3362,1999526.2709352202
5059,1208478.2994473577
4004,4176995.2553127147
12160,3290180.4047482563
8662,2248154.51534358
11542,2353509.0650990345
1802,1392618.3816085106
2614,1485887.4431063773
10993,1431624.5330285616
12951,2986452.731737059
7364,2439280.586753737
2879,887392.9139064514
12898,3550466.675063837
3057,1441781.6869159394
2161,4450405.091761399
3632,2424532.704576374
5259,2930268.2641264754
5186,1872355.7910447048
3359,3103538.1710697236
714,1258842.7454201244
1185,1733021.2394745445
6093,1838603.7983730999
4308,1636833.4321572562
463,1846711.9211183381
1252,1330606.3079665261
12730,1973130.7534575886
10648,2242052.212049996
8691,2119194.7634181986
9327,2874841.052732871
632,1727470.9153927374
3334,2731727.3434278565
12758,3667486.006560666
4318,2905786.5289056143
1146,3047229.2409587884
232,2171095.085296475
3623,1506354.2982555062
877,1845957.1479846588
5469,5510018.886929334
10442,3225764.82357744
10574,2812324.359858681
5272,1456628.5224624698
3769,983386.2711774667
2301,3078920.728331957
7639,3464959.404273608
1538,4121688.858122193
375,1538636.3455451115
3802,1861119.7562921725
10521,1446258.6949909772
2722,804613.4305684958
1697,1046951.211966042
12129,1825660.226313101
3444,2263601.628787972
3074,1398221.8289456908
1422,1213455.063185651
7877,2757005.857122847
6134,4403027.393812391
528,1267936.2076809655
5537,2233136.0294952253
1523,1128250.9363366913
5610,1409892.495197315
3692,2143858.9690953004
6061,2497274.0785763944
9957,1989392.6627166397
1197,1845675.5086052206
1693,1430335.3388515245
1719,926701.8382340082
482,2264915.9977597264
1574,3488768.428934787
2985,2169429.872676201
6259,2663895.3879523007
3900,992977.9649347598
2583,2847561.1323947967
3950,2626319.0201437743
1467,1253432.0401844562
1537,1783686.815926327
349,3290884.795154801
9284,2492264.774335289
1766,2539591.349606789
5184,2374903.878530422
893,1732798.0612078472
12107,3260407.1511488715
3684,1460303.9906796503
5591,1653414.572756507
10710,1747155.4020642214
2948,880122.6916402143
1030,1527536.6498545203
951,2388120.911098228
8615,2630396.5569987423
7728,4110778.331956319
7338,4033115.7206926825
11014,1787452.0165927634
7001,3443232.4993872796
1551,1669659.8977935326
1432,1396763.045257978
2375,1055585.41241899
2839,1370302.5492794684
10019,1625328.1469292603
1922,1645796.6349295327
2386,1711881.2215065884
3679,3382135.0676030857
10197,3185942.0523541803
1218,2228330.6693190737
809,1064107.6694790279
8353,2338771.457115453
9193,2607488.1712251687
7213,5139051.409182936
1555,2613015.8600542815
42,1089965.0965667584
572,1126749.113446853
12543,2646242.7929063705
899,1032392.3096495975
3944,3053544.6567566693
4130,2463644.5490413005
558,2098506.081899338
2338,1506201.803005889
2518,1398385.969158426
4260,2346793.268082072
3196,1672576.397530939
7195,2820043.955912277
11790,1268476.0190496629
3409,1835418.8986158653
401,2246213.16476513
11392,1285563.4180898643
12466,2451485.2285095924
9879,2713421.8469291544
8382,3308816.0302765076
12537,1903223.4524199758
1103,1521752.0607131901
6241,4310370.598841519
11805,2941570.6753233965
2992,2660320.712575867
11127,1060352.842823175
1983,1193480.8973283044
3431,1415386.9331747198
5814,1253539.1602780523
3119,1108063.3569486688
594,2128851.9620646727
3706,1636234.5987277867
2054,2128672.8251690534
1010,1485806.0065468887
443,1335816.4443222226
4720,826421.5753012741
529,1615368.3284190763
1254,1322501.1371391048
876,2434901.1777356616
782,4565737.671425686
8713,1601590.5848329351
1688,1075040.7671937565
7883,2235082.0427478966
10315,1973147.3445796084
7376,3024526.1823407807
3559,989220.8633701535
5759,2300938.371013709
11396,1143026.2527912867
1568,1319349.5542963892
8821,2622090.609668534
2904,1309849.058487158
1078,1519278.2191609333
7253,1897085.2315093598
2404,1982646.3968312421
3080,2413088.735846263
1526,1017959.6975567905
2824,1867510.519317209
299,1294424.1603126803
2968,1190408.7974395931
12384,1228432.8139500811
5385,2460096.526059472
1427,1547151.6504788443
120,777011.2476893062
9333,2509891.9755363134
1234,4359943.394932075
3757,1509904.2455615236
10125,2155645.7130643935
7009,2054869.5192398857
2907,1055103.8153627429
2651,1445696.351670364
11489,1997835.193295795
4747,2657533.1452905354
2915,1620954.6100211556
2281,1913454.8519923452
11423,1643290.410764787
11250,1317654.50864118
7954,3070563.9966775877
7398,1933158.994980641
12434,1854765.5343733008
3835,1728661.5806559436
2952,2291697.4585032254
10140,1307071.2957478527
4164,3143159.098530213
12698,3163035.958620455
365,2694943.1219456145
9691,1856151.3560261074
12876,2849852.6996998796
10808,5004400.224159029
5533,2764915.627393779
6,1329803.046409706
2250,1122228.9717994032
8837,2200549.5446174284
7363,2070755.3522433364
1747,1242200.7088756913
638,1402239.837045834
6000,2507171.4024179173
11702,1953033.2158183176
9923,3711698.461237686
2424,1318247.3023327254
6474,946583.6222563742
8731,2548874.5906584472
532,2339020.728235571
1579,2020553.708255255
10224,2318242.210687692
12889,2027758.652080757
6890,1439134.617952484
301,2519139.9143933435
5169,2393688.3590439605
5757,1299870.2159153249
868,1641485.3582839668
2076,1540944.8945593627
1045,3107633.436844325
5114,2807919.6698892103
7335,1294429.6417982632
247,4836641.443884492
6606,2764968.645470655
12724,2952388.972776773
718,2091715.5040778709
12074,2968483.3570831283
12382,799171.9823062365
2302,1473766.1369262522
10399,2453963.010020607
7371,3060448.6207797737
10009,1816979.1165282582
2043,2299662.289437686
9224,3213019.968224459
3223,1740764.874992272
1994,1526329.5173424988
4693,1236007.7055383713
7803,1990580.2759545834
6296,1674143.809504036
491,3307283.164245597
2903,1823450.6039266612
6980,2171101.525444843
7233,1381425.4623427354
5751,2002475.1802638802
3895,2314735.433741748
911,1071938.1598479128
844,1161663.8480806327
1100,1631126.621565148
11709,1339906.0905634928
11373,3266927.0151560516
5420,2345457.1156606902
1950,2421789.497012794
1485,1547274.0653904497
822,2087753.303194325
2713,1419728.5328372752
1652,4137682.5699503976
5249,3189167.996023065
4506,2771659.507515005
2020,1429910.2323063796
2708,2006637.1430454946
4909,1413924.3863473744
2466,2213185.525220091
1775,863215.971859685
12376,2962177.9511139393
2125,1235876.9514276865
5632,1626712.6980889633
6177,2000088.4776847523
920,1451812.4243945666
2440,2088650.1780817087
322,1307641.0118329774
3543,1846982.2123626203
45,1518069.2390440798
25,4599444.3675071085
9926,2293258.214139573
5017,2878350.5802722354
769,1175655.5343576516
749,2459086.683657546
6121,1258129.4673370312
1955,1700957.5994566525
652,1187080.3314280913
6730,1441207.9229943722
7871,2230241.559563008
5869,1163289.9694725575
8343,2009804.171810088
1171,1560312.740979426
9985,1616263.0193343814
12960,2155805.911920861
1207,1716156.4642657137
6735,1250674.9923511876
10534,3698979.6496686013
1780,1058996.7173381238
10844,2951837.895627772
3404,1199781.6884480042
7321,1990914.0790265626
3147,1427101.8138202087
1804,2023992.4590501469
4723,1660221.4976056512
12257,1588168.5903467184
7286,2197741.3348333645
126,1619426.0628046517
7641,2834031.184329897
8894,2332923.4502808326
12583,4848895.13703473
2395,2503277.244524691
11724,4824251.495359517
3452,1796177.9694532496
5130,1253838.7206302097
4773,2278318.52981028
1277,878871.7011333369
12261,3033953.150449127
10582,3192149.596492123
2542,1303533.9684422638
2536,1001336.8649470998
2061,1815184.5080849451
1934,2473358.7749125236
2582,3113770.3196552284
2547,900530.8763618254
3386,2043755.4774378662
2843,1559108.403824739
4101,1297256.7320767888
11692,3570848.879975845
9108,2567562.2385668424
6208,2833770.839830223
1949,1429769.4997266454
341,2878881.577782518
555,1786556.3879146057
9906,1326146.0756570518
2069,1953050.027862159
12051,3950774.860500708
1326,1570671.7108442676
1773,1614733.7793836747
8117,1900149.108665541
5732,1406190.9734104786
11631,2914610.4689182793
2391,1418490.2144002158
10430,2089276.1698521413
871,1195211.7043124984
963,2828481.898145599
10425,1473112.6786416394
10157,1364822.4191560033
2044,2119681.143091081
9042,2223523.277626132
3008,1623388.63349675
3548,923817.383039133
8064,1832934.9552513026
7547,2865197.165154147
1722,870971.5142453118
1236,2176250.0933026574
1205,1203630.5694519219
3073,1302614.152598684
2956,1496405.6101201954
927,1945733.6936391902
12931,2594928.4296898395
4660,1423313.7431532515
9908,969114.0157724249
6523,1917128.4601969454
3046,2660152.695256555
8352,2218905.8245949913
2312,2560051.3209664496
3072,2585006.28201039
10010,1198318.320390284
10916,2387956.6813106732
8212,1075723.9529495204
3520,2213833.1794414483
176,3117441.6863395004
8883,2250960.375521705
1689,1684261.8899636976
12939,2926474.015417217
2729,1596116.7628406046
7633,2047352.4788626507
2292,1741597.7414001375
674,1698294.412885673
7218,1047064.2522761608
556,1701017.0325401637
381,2123554.6046638554
1974,2088446.2243038141
4416,3162046.730857079
3646,3119764.1750829625
5050,2463592.8146585
1411,1137607.2514945173
8328,2170588.6707531973
1662,2148993.7331090984
1190,1822674.1887453005
10531,3873409.494322084
2823,2332877.9469062113
1425,1026262.5164784678
2400,1188662.5383356367
10896,2512193.7929092064
12857,2508434.296099287
2112,2083160.006300902
6886,1310519.820204992
12267,2759832.402684547
11988,2294457.7199663394
2522,2092156.6841166355
2528,1433697.130145808
925,2033724.589093576
2644,1671199.5030176362
1808,1216069.118648292
8860,2521560.0570766763
5633,2406420.415685742
11888,2832652.1386894723
4839,1192074.6184076406
1607,1247691.94517547
8936,3101193.1837741314
1155,3882832.6200477597
